id,symbol,period,interval,start_at,open_time,volume,open,high,low,close,turnover,time
18209788,BTCUSDT,5,5,1637067300,1637067300,429.174,60267.5,60300.0,60055.5,60070.0,25813779.087,2021-11-16 17:55:00
18210196,BTCUSDT,5,5,1637067600,1637067600,366.044,60070.0,60385.0,60070.0,60341.5,22060204.988,2021-11-16 18:00:00
18210831,BTCUSDT,5,5,1637067900,1637067900,99.344,60341.5,60378.5,60200.0,60286.0,5989935.9345,2021-11-16 18:05:00
18211296,BTCUSDT,5,5,1637068200,1637068200,71.481,60286.0,60318.0,60209.5,60281.5,4307130.0745,2021-11-16 18:10:00
18211704,BTCUSDT,5,5,1637068500,1637068500,164.06,60281.5,60527.0,60281.5,60483.0,9918447.416,2021-11-16 18:15:00
18212223,BTCUSDT,5,5,1637068800,1637068800,56.509,60483.0,60499.0,60392.0,60392.5,3415502.5155,2021-11-16 18:20:00
18212687,BTCUSDT,5,5,1637069100,1637069100,194.764,60392.5,60593.0,60392.0,60458.0,11784057.5815,2021-11-16 18:25:00
18213097,BTCUSDT,5,5,1637069400,1637069400,75.239,60458.0,60458.5,60316.5,60345.5,4543084.219,2021-11-16 18:30:00
18213674,BTCUSDT,5,5,1637069700,1637069700,123.948,60345.5,60550.0,60345.5,60550.0,7494174.98,2021-11-16 18:35:00
18214138,BTCUSDT,5,5,1637070000,1637070000,206.338,60550.0,60757.0,60549.5,60698.0,12518867.121,2021-11-16 18:40:00
18214546,BTCUSDT,5,5,1637070300,1637070300,99.364,60698.0,60770.0,60612.5,60628.0,6031769.8805,2021-11-16 18:45:00
18215065,BTCUSDT,5,5,1637070600,1637070600,80.321,60628.0,60667.5,60520.0,60667.5,4865835.866,2021-11-16 18:50:00
18215529,BTCUSDT,5,5,1637070900,1637070900,70.901,60667.5,60683.0,60566.5,60584.5,4299542.8335,2021-11-16 18:55:00
18215940,BTCUSDT,5,5,1637071200,1637071200,160.906,60584.5,60720.0,60462.0,60720.0,9754139.3425,2021-11-16 19:00:00
18216631,BTCUSDT,5,5,1637071500,1637071500,282.043,60720.0,60994.5,60662.0,60951.5,17156396.821,2021-11-16 19:05:00
18217095,BTCUSDT,5,5,1637071800,1637071800,126.678,60951.5,60951.5,60725.0,60727.5,7707009.2495,2021-11-16 19:10:00
18217501,BTCUSDT,5,5,1637072100,1637072100,91.899,60727.5,60822.0,60662.0,60782.5,5580970.5165,2021-11-16 19:15:00
18218024,BTCUSDT,5,5,1637072400,1637072400,57.969,60782.5,60866.5,60772.5,60850.5,3525930.806,2021-11-16 19:20:00
18218487,BTCUSDT,5,5,1637072700,1637072700,86.023,60850.5,60850.5,60710.5,60728.5,5226564.8525,2021-11-16 19:25:00
18218893,BTCUSDT,5,5,1637073000,1637073000,111.864,60728.5,60813.0,60676.5,60755.5,6794160.9275,2021-11-16 19:30:00
18219473,BTCUSDT,5,5,1637073300,1637073300,304.034,60755.5,61159.0,60755.5,61064.0,18548371.181,2021-11-16 19:35:00
18219938,BTCUSDT,5,5,1637073600,1637073600,193.776,61064.0,61195.5,61064.0,61180.0,11847204.103,2021-11-16 19:40:00
18220345,BTCUSDT,5,5,1637073900,1637073900,429.815,61180.0,61428.0,61145.0,61254.0,26340792.665,2021-11-16 19:45:00
18220865,BTCUSDT,5,5,1637074200,1637074200,269.231,61254.0,61279.0,61064.0,61112.5,16464890.107,2021-11-16 19:50:00
18221329,BTCUSDT,5,5,1637074500,1637074500,256.31,61112.5,61113.0,60916.0,60933.5,15631353.492,2021-11-16 19:55:00
18221745,BTCUSDT,5,5,1637074800,1637074800,150.351,60933.5,61001.5,60875.5,61000.5,9159566.5955,2021-11-16 20:00:00
18222431,BTCUSDT,5,5,1637075100,1637075100,162.892,61000.5,61060.0,61000.0,61015.0,9940974.864,2021-11-16 20:05:00
18222895,BTCUSDT,5,5,1637075400,1637075400,266.973,61015.0,61015.5,60789.0,60930.5,16253130.3755,2021-11-16 20:10:00
18223302,BTCUSDT,5,5,1637075700,1637075700,52.86,60930.5,60968.0,60884.5,60967.5,3220027.523,2021-11-16 20:15:00
18223824,BTCUSDT,5,5,1637076000,1637076000,73.049,60967.5,60968.0,60808.0,60836.0,4445149.597,2021-11-16 20:20:00
18224288,BTCUSDT,5,5,1637076300,1637076300,22.941,60836.0,60863.0,60835.5,60862.5,1396123.536,2021-11-16 20:25:00
18224693,BTCUSDT,5,5,1637076600,1637076600,132.573,60862.5,60932.0,60734.0,60800.0,8061779.6605,2021-11-16 20:30:00
18225274,BTCUSDT,5,5,1637076900,1637076900,53.766,60800.0,60944.0,60799.5,60877.0,3274136.2065,2021-11-16 20:35:00
18225738,BTCUSDT,5,5,1637077200,1637077200,75.844,60877.0,60886.5,60732.5,60800.0,4609769.035,2021-11-16 20:40:00
18226143,BTCUSDT,5,5,1637077500,1637077500,102.074,60800.0,60830.0,60681.5,60685.0,6199734.304,2021-11-16 20:45:00
18226665,BTCUSDT,5,5,1637077800,1637077800,35.937,60685.0,60742.0,60684.5,60737.5,2181900.416,2021-11-16 20:50:00
18227129,BTCUSDT,5,5,1637078100,1637078100,112.811,60737.5,60742.0,60606.0,60702.0,6842793.3745,2021-11-16 20:55:00
18227543,BTCUSDT,5,5,1637078400,1637078400,130.63,60702.0,60844.5,60684.5,60739.0,7936966.8065,2021-11-16 21:00:00
18228289,BTCUSDT,5,5,1637078700,1637078700,90.92,60739.0,60739.5,60550.0,60629.5,5510601.0515,2021-11-16 21:05:00
18228753,BTCUSDT,5,5,1637079000,1637079000,38.794,60629.5,60742.0,60629.0,60739.5,2354682.827,2021-11-16 21:10:00
18229161,BTCUSDT,5,5,1637079300,1637079300,87.544,60739.5,60900.0,60700.0,60700.0,5323728.7875,2021-11-16 21:15:00
18229681,BTCUSDT,5,5,1637079600,1637079600,41.143,60700.0,60747.5,60608.0,60608.0,2496783.629,2021-11-16 21:20:00
18230145,BTCUSDT,5,5,1637079900,1637079900,44.191,60608.0,60611.0,60562.0,60575.0,2677216.0285,2021-11-16 21:25:00
18230553,BTCUSDT,5,5,1637080200,1637080200,56.206,60575.0,60649.0,60570.5,60599.5,3406122.926,2021-11-16 21:30:00
18231132,BTCUSDT,5,5,1637080500,1637080500,54.976,60599.5,60637.0,60548.5,60580.5,3331598.2915,2021-11-16 21:35:00
18231596,BTCUSDT,5,5,1637080800,1637080800,226.294,60580.5,60581.0,60366.0,60541.0,13684276.27,2021-11-16 21:40:00
18232001,BTCUSDT,5,5,1637081100,1637081100,57.456,60541.0,60614.0,60541.0,60589.5,3480995.63,2021-11-16 21:45:00
18232523,BTCUSDT,5,5,1637081400,1637081400,90.403,60589.5,60714.5,60589.0,60662.5,5482317.171,2021-11-16 21:50:00
18232988,BTCUSDT,5,5,1637081700,1637081700,28.299,60662.5,60683.0,60639.5,60652.0,1716855.834,2021-11-16 21:55:00
18233393,BTCUSDT,5,5,1637082000,1637082000,99.418,60652.0,60771.0,60652.0,60725.5,6038827.789,2021-11-16 22:00:00
18234032,BTCUSDT,5,5,1637082300,1637082300,59.828,60725.5,60766.0,60707.0,60707.0,3633300.809,2021-11-16 22:05:00
18234495,BTCUSDT,5,5,1637082600,1637082600,24.641,60707.0,60780.0,60707.0,60759.5,1497170.1785,2021-11-16 22:10:00
18234903,BTCUSDT,5,5,1637082900,1637082900,21.05,60759.5,60760.0,60724.5,60725.5,1278583.322,2021-11-16 22:15:00
18235423,BTCUSDT,5,5,1637083200,1637083200,41.216,60725.5,60725.5,60600.0,60634.5,2499801.288,2021-11-16 22:20:00
18235887,BTCUSDT,5,5,1637083500,1637083500,25.72,60634.5,60635.0,60585.0,60599.0,1558956.316,2021-11-16 22:25:00
18236296,BTCUSDT,5,5,1637083800,1637083800,295.648,60599.0,60599.0,60164.5,60350.0,17839436.0555,2021-11-16 22:30:00
18236873,BTCUSDT,5,5,1637084100,1637084100,72.807,60350.0,60480.0,60350.0,60480.0,4399508.394,2021-11-16 22:35:00
18237337,BTCUSDT,5,5,1637084400,1637084400,31.949,60480.0,60480.0,60429.0,60473.0,1931629.9305,2021-11-16 22:40:00
18237744,BTCUSDT,5,5,1637084700,1637084700,105.428,60473.0,60573.5,60437.0,60536.0,6378111.7015,2021-11-16 22:45:00
18238265,BTCUSDT,5,5,1637085000,1637085000,69.205,60536.0,60608.0,60465.5,60581.0,4190396.0115,2021-11-16 22:50:00
18238730,BTCUSDT,5,5,1637085300,1637085300,20.897,60581.0,60581.5,60482.0,60482.0,1264708.165,2021-11-16 22:55:00
18239141,BTCUSDT,5,5,1637085600,1637085600,49.557,60482.0,60574.5,60482.0,60574.5,3000335.1055,2021-11-16 23:00:00
18239947,BTCUSDT,5,5,1637085900,1637085900,47.689,60574.5,60632.0,60564.0,60617.0,2889788.0025,2021-11-16 23:05:00
18240412,BTCUSDT,5,5,1637086200,1637086200,28.086,60617.0,60617.5,60563.0,60563.5,1701872.597,2021-11-16 23:10:00
18240820,BTCUSDT,5,5,1637086500,1637086500,48.888,60563.5,60611.0,60462.0,60462.5,2960428.1995,2021-11-16 23:15:00
18241339,BTCUSDT,5,5,1637086800,1637086800,20.419,60462.5,60540.0,60462.5,60484.0,1235276.6475,2021-11-16 23:20:00
18241803,BTCUSDT,5,5,1637087100,1637087100,44.653,60484.0,60484.5,60350.0,60373.0,2697778.325,2021-11-16 23:25:00
18242210,BTCUSDT,5,5,1637087400,1637087400,58.493,60373.0,60483.5,60305.0,60305.0,3532869.671,2021-11-16 23:30:00
18242789,BTCUSDT,5,5,1637087700,1637087700,97.551,60305.0,60382.5,60200.0,60200.0,5878157.93,2021-11-16 23:35:00
18243253,BTCUSDT,5,5,1637088000,1637088000,101.201,60200.0,60247.0,60143.5,60246.0,6092477.2895,2021-11-16 23:40:00
18243661,BTCUSDT,5,5,1637088300,1637088300,92.374,60246.0,60285.5,60121.0,60142.0,5558983.9015,2021-11-16 23:45:00
18244182,BTCUSDT,5,5,1637088600,1637088600,28.01,60142.0,60186.0,60120.5,60186.0,1684727.753,2021-11-16 23:50:00
18244646,BTCUSDT,5,5,1637088900,1637088900,176.444,60186.0,60186.0,59807.0,59923.5,10585696.298,2021-11-16 23:55:00
18245061,BTCUSDT,5,5,1637089200,1637089200,230.246,59923.5,60330.5,59843.0,60237.0,13845159.259,2021-11-17 00:00:00
18245690,BTCUSDT,5,5,1637089500,1637089500,153.053,60237.0,60452.0,60236.5,60434.5,9239813.9205,2021-11-17 00:05:00
18246153,BTCUSDT,5,5,1637089800,1637089800,87.381,60434.5,60454.0,60322.5,60323.0,5277113.0455,2021-11-17 00:10:00
18246562,BTCUSDT,5,5,1637090100,1637090100,104.746,60323.0,60400.5,60151.0,60382.0,6313991.2905,2021-11-17 00:15:00
18247082,BTCUSDT,5,5,1637090400,1637090400,34.436,60382.0,60387.0,60330.0,60381.0,2078812.3295,2021-11-17 00:20:00
18247545,BTCUSDT,5,5,1637090700,1637090700,30.039,60381.0,60419.5,60310.0,60419.5,1812579.717,2021-11-17 00:25:00
18247953,BTCUSDT,5,5,1637091000,1637091000,306.611,60419.5,60673.5,60380.0,60445.0,18539814.7985,2021-11-17 00:30:00
18248532,BTCUSDT,5,5,1637091300,1637091300,173.929,60445.0,60500.0,60009.5,60110.5,10479845.5125,2021-11-17 00:35:00
18248995,BTCUSDT,5,5,1637091600,1637091600,59.273,60110.5,60160.0,60099.0,60110.0,3564063.7555,2021-11-17 00:40:00
18249403,BTCUSDT,5,5,1637091900,1637091900,223.582,60110.0,60110.5,59821.0,59845.0,13396084.357,2021-11-17 00:45:00
18249923,BTCUSDT,5,5,1637092200,1637092200,69.552,59845.0,59979.0,59822.0,59888.5,4166691.6605,2021-11-17 00:50:00
18250387,BTCUSDT,5,5,1637092500,1637092500,127.099,59888.5,60255.5,59888.0,60255.0,7638886.8955,2021-11-17 00:55:00
18250794,BTCUSDT,5,5,1637092800,1637092800,123.086,60255.0,60255.0,59936.0,60011.0,7392016.946,2021-11-17 01:00:00
18251548,BTCUSDT,5,5,1637093100,1637093100,86.795,60011.0,60177.5,60009.5,60009.5,5215618.947,2021-11-17 01:05:00
18252011,BTCUSDT,5,5,1637093400,1637093400,81.614,60009.5,60053.0,59900.0,59927.5,4894865.992,2021-11-17 01:10:00
18252418,BTCUSDT,5,5,1637093700,1637093700,314.846,59927.5,59927.5,59636.5,59780.5,18813174.9365,2021-11-17 01:15:00
18252939,BTCUSDT,5,5,1637094000,1637094000,125.637,59780.5,59898.5,59745.0,59760.0,7514174.9465,2021-11-17 01:20:00
18253403,BTCUSDT,5,5,1637094300,1637094300,235.551,59760.0,59955.5,59624.0,59696.0,14074898.3995,2021-11-17 01:25:00
18253811,BTCUSDT,5,5,1637094600,1637094600,90.982,59696.0,59741.0,59649.0,59655.0,5429590.977,2021-11-17 01:30:00
18254389,BTCUSDT,5,5,1637094900,1637094900,304.769,59655.0,59690.5,59400.0,59410.5,18141204.7975,2021-11-17 01:35:00
18254854,BTCUSDT,5,5,1637095200,1637095200,283.522,59410.5,59520.0,59258.0,59386.0,16835196.897,2021-11-17 01:40:00
18255261,BTCUSDT,5,5,1637095500,1637095500,539.562,59386.0,59670.5,59139.0,59610.0,32073278.292,2021-11-17 01:45:00
18255782,BTCUSDT,5,5,1637095800,1637095800,237.981,59610.0,59700.0,59406.0,59406.0,14167424.113,2021-11-17 01:50:00
18256245,BTCUSDT,5,5,1637096100,1637096100,216.852,59406.0,59794.0,59400.0,59755.0,12936743.122,2021-11-17 01:55:00
18256651,BTCUSDT,5,5,1637096400,1637096400,310.298,59755.0,60230.5,59702.0,60216.5,18598610.063,2021-11-17 02:00:00
18257348,BTCUSDT,5,5,1637096700,1637096700,360.894,60216.5,60650.0,60165.0,60584.0,21815173.244,2021-11-17 02:05:00
18257812,BTCUSDT,5,5,1637097000,1637097000,168.225,60584.0,60699.0,60478.0,60619.0,10197431.5045,2021-11-17 02:10:00
18258219,BTCUSDT,5,5,1637097300,1637097300,251.46,60619.0,60961.5,60619.0,60725.0,15299083.398,2021-11-17 02:15:00
18258739,BTCUSDT,5,5,1637097600,1637097600,89.463,60725.0,60839.0,60637.5,60724.0,5431992.1485,2021-11-17 02:20:00
18259204,BTCUSDT,5,5,1637097900,1637097900,189.117,60724.0,60724.0,60271.5,60447.0,11439766.046,2021-11-17 02:25:00
18259610,BTCUSDT,5,5,1637098200,1637098200,110.799,60447.0,60664.0,60379.0,60536.5,6704046.851,2021-11-17 02:30:00
18260189,BTCUSDT,5,5,1637098500,1637098500,26.976,60536.5,60564.0,60462.5,60564.0,1632852.07,2021-11-17 02:35:00
18289885,BTCUSDT,5,5,1637116800,1637116800,71.302,59628.0,59628.5,59355.5,59355.5,4241755.009,2021-11-17 07:40:00
18290293,BTCUSDT,5,5,1637117100,1637117100,57.633,59355.5,59500.0,59355.5,59398.0,3424970.999,2021-11-17 07:45:00
18290814,BTCUSDT,5,5,1637117400,1637117400,116.829,59398.0,59520.0,59273.5,59293.5,6940616.0705,2021-11-17 07:50:00
18291277,BTCUSDT,5,5,1637117700,1637117700,92.974,59293.5,59479.5,59293.5,59418.5,5522809.9105,2021-11-17 07:55:00
18291685,BTCUSDT,5,5,1637118000,1637118000,117.819,59418.5,59560.0,59351.0,59351.0,7008532.1525,2021-11-17 08:00:00
18292380,BTCUSDT,5,5,1637118300,1637118300,341.574,59351.0,59380.0,59027.0,59074.0,20197173.8055,2021-11-17 08:05:00
18292843,BTCUSDT,5,5,1637118600,1637118600,502.644,59074.0,59130.0,58718.5,58805.0,29619509.4055,2021-11-17 08:10:00
18293250,BTCUSDT,5,5,1637118900,1637118900,567.907,58805.0,58976.5,58551.5,58950.0,33360927.004,2021-11-17 08:15:00
18293771,BTCUSDT,5,5,1637119200,1637119200,147.726,58950.0,59000.0,58889.5,58916.5,8710040.0515,2021-11-17 08:20:00
18294235,BTCUSDT,5,5,1637119500,1637119500,283.246,58916.5,59538.0,58916.5,59538.0,16795932.523,2021-11-17 08:25:00
18294644,BTCUSDT,5,5,1637119800,1637119800,600.157,59538.0,59800.0,59441.5,59572.0,35782705.645,2021-11-17 08:30:00
18295222,BTCUSDT,5,5,1637120100,1637120100,304.215,59572.0,59580.5,59222.0,59382.5,18076241.2375,2021-11-17 08:35:00
18295686,BTCUSDT,5,5,1637120400,1637120400,143.766,59382.5,59479.5,59217.0,59362.0,8533222.3695,2021-11-17 08:40:00
18296092,BTCUSDT,5,5,1637120700,1637120700,107.482,59362.0,59434.0,59232.5,59405.0,6375143.9995,2021-11-17 08:45:00
18296613,BTCUSDT,5,5,1637121000,1637121000,96.891,59405.0,59539.0,59275.5,59275.5,5759856.3325,2021-11-17 08:50:00
18297078,BTCUSDT,5,5,1637121300,1637121300,193.893,59275.5,59312.0,59050.0,59063.5,11469219.7845,2021-11-17 08:55:00
18297483,BTCUSDT,5,5,1637121600,1637121600,183.289,59063.5,59235.0,59017.0,59116.5,10835761.4135,2021-11-17 09:00:00
18298237,BTCUSDT,5,5,1637121900,1637121900,194.088,59116.5,59218.0,58930.0,58933.5,11459387.1945,2021-11-17 09:05:00
18298702,BTCUSDT,5,5,1637122200,1637122200,239.709,58933.5,59008.0,58751.0,58773.5,14116047.938,2021-11-17 09:10:00
18299107,BTCUSDT,5,5,1637122500,1637122500,394.294,58773.5,58934.5,58600.0,58888.0,23180587.2585,2021-11-17 09:15:00
18299629,BTCUSDT,5,5,1637122800,1637122800,437.096,58888.0,59259.0,58777.5,59089.0,25823338.817,2021-11-17 09:20:00
18300094,BTCUSDT,5,5,1637123100,1637123100,205.355,59089.0,59351.5,59089.0,59351.0,12164632.908,2021-11-17 09:25:00
18300502,BTCUSDT,5,5,1637123400,1637123400,147.358,59351.0,59462.0,59220.0,59400.0,8749655.847,2021-11-17 09:30:00
18301079,BTCUSDT,5,5,1637123700,1637123700,139.402,59400.0,59400.0,59160.0,59306.0,8260763.7775,2021-11-17 09:35:00
18301543,BTCUSDT,5,5,1637124000,1637124000,316.037,59306.0,59489.5,59300.0,59300.5,18771518.5195,2021-11-17 09:40:00
18301951,BTCUSDT,5,5,1637124300,1637124300,143.089,59300.5,59300.5,59017.0,59033.0,8458222.2445,2021-11-17 09:45:00
18302472,BTCUSDT,5,5,1637124600,1637124600,119.248,59033.0,59175.0,58963.0,59175.0,7040905.922,2021-11-17 09:50:00
18302936,BTCUSDT,5,5,1637124900,1637124900,171.21,59175.0,59478.5,59133.0,59434.0,10156510.1865,2021-11-17 09:55:00
18303345,BTCUSDT,5,5,1637125200,1637125200,136.112,59434.0,59588.0,59301.0,59588.0,8092881.34,2021-11-17 10:00:00
18303979,BTCUSDT,5,5,1637125500,1637125500,142.54,59588.0,59588.0,59424.0,59587.0,8482377.964,2021-11-17 10:05:00
18304443,BTCUSDT,5,5,1637125800,1637125800,62.818,59587.0,59587.0,59474.0,59501.0,3737135.7325,2021-11-17 10:10:00
18304850,BTCUSDT,5,5,1637126100,1637126100,86.798,59501.0,59607.5,59478.5,59518.5,5169132.0195,2021-11-17 10:15:00
18305371,BTCUSDT,5,5,1637126400,1637126400,88.178,59518.5,59679.0,59518.5,59679.0,5257316.914,2021-11-17 10:20:00
18305836,BTCUSDT,5,5,1637126700,1637126700,146.187,59679.0,59680.0,59425.0,59466.0,8702387.9005,2021-11-17 10:25:00
18306242,BTCUSDT,5,5,1637127000,1637127000,67.397,59466.0,59620.0,59454.0,59550.5,4013530.912,2021-11-17 10:30:00
18306822,BTCUSDT,5,5,1637127300,1637127300,147.551,59550.5,59734.5,59550.0,59667.0,8807001.923,2021-11-17 10:35:00
18307285,BTCUSDT,5,5,1637127600,1637127600,77.084,59667.0,59730.0,59638.5,59650.0,4600446.1805,2021-11-17 10:40:00
18307693,BTCUSDT,5,5,1637127900,1637127900,185.677,59650.0,59839.5,59553.5,59571.0,11083554.3905,2021-11-17 10:45:00
18308214,BTCUSDT,5,5,1637128200,1637128200,132.251,59571.0,59571.5,59482.0,59530.0,7871933.8175,2021-11-17 10:50:00
18308678,BTCUSDT,5,5,1637128500,1637128500,77.003,59530.0,59690.5,59500.0,59628.0,4588791.294,2021-11-17 10:55:00
18309088,BTCUSDT,5,5,1637128800,1637128800,95.319,59628.0,59700.0,59552.5,59659.0,5682906.817,2021-11-17 11:00:00
18309896,BTCUSDT,5,5,1637129100,1637129100,55.132,59659.0,59709.0,59566.0,59566.5,3288246.6425,2021-11-17 11:05:00
18310360,BTCUSDT,5,5,1637129400,1637129400,139.491,59566.5,59566.5,59401.5,59479.0,8295570.675,2021-11-17 11:10:00
18310766,BTCUSDT,5,5,1637129700,1637129700,102.568,59479.0,59518.0,59362.5,59388.0,6097782.751,2021-11-17 11:15:00
18311287,BTCUSDT,5,5,1637130000,1637130000,84.904,59388.0,59582.5,59333.5,59572.0,5045838.1355,2021-11-17 11:20:00
18311752,BTCUSDT,5,5,1637130300,1637130300,44.468,59572.0,59611.5,59422.5,59561.5,2646806.466,2021-11-17 11:25:00
18312158,BTCUSDT,5,5,1637130600,1637130600,104.186,59561.5,59775.0,59561.5,59774.5,6217489.952,2021-11-17 11:30:00
18312737,BTCUSDT,5,5,1637130900,1637130900,84.736,59774.5,59775.0,59649.0,59761.5,5060884.8465,2021-11-17 11:35:00
18313201,BTCUSDT,5,5,1637131200,1637131200,64.646,59761.5,59761.5,59588.0,59588.5,3855710.7795,2021-11-17 11:40:00
18313609,BTCUSDT,5,5,1637131500,1637131500,38.35,59588.5,59588.5,59542.0,59580.0,2284118.5365,2021-11-17 11:45:00
18314129,BTCUSDT,5,5,1637131800,1637131800,115.71,59580.0,59580.0,59400.0,59451.5,6878229.0445,2021-11-17 11:50:00
18314594,BTCUSDT,5,5,1637132100,1637132100,140.256,59451.5,59692.5,59451.0,59632.0,8356187.0935,2021-11-17 11:55:00
18315001,BTCUSDT,5,5,1637132400,1637132400,68.772,59632.0,59720.0,59602.0,59602.5,4104523.7105,2021-11-17 12:00:00
18315637,BTCUSDT,5,5,1637132700,1637132700,96.049,59602.5,59642.5,59489.0,59515.0,5719277.3345,2021-11-17 12:05:00
18316101,BTCUSDT,5,5,1637133000,1637133000,61.737,59515.0,59584.5,59489.0,59501.0,3673829.2765,2021-11-17 12:10:00
18316507,BTCUSDT,5,5,1637133300,1637133300,41.891,59501.0,59560.0,59458.5,59481.0,2493013.991,2021-11-17 12:15:00
18317029,BTCUSDT,5,5,1637133600,1637133600,78.008,59481.0,59532.5,59415.5,59492.0,4639014.2065,2021-11-17 12:20:00
18317494,BTCUSDT,5,5,1637133900,1637133900,24.778,59492.0,59500.0,59479.0,59485.5,1474107.627,2021-11-17 12:25:00
18317903,BTCUSDT,5,5,1637134200,1637134200,64.368,59485.5,59613.5,59485.0,59594.5,3831608.052,2021-11-17 12:30:00
18318479,BTCUSDT,5,5,1637134500,1637134500,171.594,59594.5,59737.0,59574.0,59703.5,10240746.375,2021-11-17 12:35:00
18318944,BTCUSDT,5,5,1637134800,1637134800,398.278,59703.5,60090.5,59703.5,60058.5,23878732.6595,2021-11-17 12:40:00
18319352,BTCUSDT,5,5,1637135100,1637135100,152.8,60058.5,60155.0,59953.0,60113.0,9180053.864,2021-11-17 12:45:00
18319872,BTCUSDT,5,5,1637135400,1637135400,82.246,60113.0,60114.0,59983.5,59983.5,4938832.529,2021-11-17 12:50:00
18320335,BTCUSDT,5,5,1637135700,1637135700,190.834,59983.5,59984.0,59718.5,59746.5,11414811.231,2021-11-17 12:55:00
18320743,BTCUSDT,5,5,1637136000,1637136000,235.641,59746.5,59867.0,59638.5,59858.0,14083489.0205,2021-11-17 13:00:00
18321495,BTCUSDT,5,5,1637136300,1637136300,122.457,59858.0,59902.0,59755.5,59755.5,7329963.821,2021-11-17 13:05:00
18321959,BTCUSDT,5,5,1637136600,1637136600,64.339,59755.5,59855.5,59705.5,59855.0,3845646.6175,2021-11-17 13:10:00
18322367,BTCUSDT,5,5,1637136900,1637136900,153.839,59855.0,59971.0,59792.0,59971.0,9214804.0415,2021-11-17 13:15:00
18322887,BTCUSDT,5,5,1637137200,1637137200,97.449,59971.0,60010.0,59874.0,59888.5,5843229.189,2021-11-17 13:20:00
18323352,BTCUSDT,5,5,1637137500,1637137500,78.682,59888.5,59888.5,59757.0,59757.0,4704996.9755,2021-11-17 13:25:00
18323761,BTCUSDT,5,5,1637137800,1637137800,90.084,59757.0,59757.5,59657.5,59684.5,5378172.213,2021-11-17 13:30:00
18324337,BTCUSDT,5,5,1637138100,1637138100,28.39,59684.5,59812.0,59680.5,59811.5,1697022.7135,2021-11-17 13:35:00
18324802,BTCUSDT,5,5,1637138400,1637138400,55.985,59811.5,59825.0,59740.0,59786.0,3348020.615,2021-11-17 13:40:00
18325208,BTCUSDT,5,5,1637138700,1637138700,86.172,59786.0,59922.0,59714.5,59775.0,5155156.794,2021-11-17 13:45:00
18325729,BTCUSDT,5,5,1637139000,1637139000,99.773,59775.0,59775.5,59631.5,59645.5,5953654.854,2021-11-17 13:50:00
18326194,BTCUSDT,5,5,1637139300,1637139300,35.772,59645.5,59669.0,59631.0,59642.5,2133657.5865,2021-11-17 13:55:00
18326599,BTCUSDT,5,5,1637139600,1637139600,251.844,59642.5,59643.0,59358.0,59478.0,14982479.738,2021-11-17 14:00:00
18327295,BTCUSDT,5,5,1637139900,1637139900,70.153,59478.0,59495.0,59383.5,59383.5,4171356.5505,2021-11-17 14:05:00
18327759,BTCUSDT,5,5,1637140200,1637140200,162.648,59383.5,59416.0,59250.0,59286.5,9647311.0505,2021-11-17 14:10:00
18328165,BTCUSDT,5,5,1637140500,1637140500,125.596,59286.5,59389.0,59165.0,59389.0,7443242.727,2021-11-17 14:15:00
18328687,BTCUSDT,5,5,1637140800,1637140800,88.379,59389.0,59490.0,59298.0,59338.5,5250366.7135,2021-11-17 14:20:00
18329151,BTCUSDT,5,5,1637141100,1637141100,146.84,59338.5,59396.5,59089.5,59189.5,8691838.9755,2021-11-17 14:25:00
18329561,BTCUSDT,5,5,1637141400,1637141400,84.506,59189.5,59294.5,59169.0,59214.5,5005531.551,2021-11-17 14:30:00
18330137,BTCUSDT,5,5,1637141700,1637141700,50.211,59214.5,59290.0,59214.0,59243.5,2975284.7195,2021-11-17 14:35:00
18330602,BTCUSDT,5,5,1637142000,1637142000,95.483,59243.5,59304.0,59069.5,59304.0,5652132.852,2021-11-17 14:40:00
18331009,BTCUSDT,5,5,1637142300,1637142300,223.941,59304.0,59375.0,59029.0,59059.5,13260730.5395,2021-11-17 14:45:00
18331530,BTCUSDT,5,5,1637142600,1637142600,346.352,59059.5,59146.0,58860.5,58979.5,20432213.4565,2021-11-17 14:50:00
18331993,BTCUSDT,5,5,1637142900,1637142900,118.395,58979.5,59020.0,58852.5,58980.0,6978961.4155,2021-11-17 14:55:00
18332405,BTCUSDT,5,5,1637143200,1637143200,107.832,58980.0,59193.0,58979.5,59136.5,6370333.276,2021-11-17 15:00:00
18333096,BTCUSDT,5,5,1637143500,1637143500,150.265,59136.5,59247.5,59092.5,59200.0,8890692.162,2021-11-17 15:05:00
18333559,BTCUSDT,5,5,1637143800,1637143800,62.165,59200.0,59200.0,59036.0,59102.5,3673937.937,2021-11-17 15:10:00
18333968,BTCUSDT,5,5,1637144100,1637144100,56.934,59102.5,59216.5,59102.5,59198.5,3368628.355,2021-11-17 15:15:00
18334487,BTCUSDT,5,5,1637144400,1637144400,75.919,59198.5,59275.0,59198.0,59229.0,4497489.683,2021-11-17 15:20:00
18334952,BTCUSDT,5,5,1637144700,1637144700,81.018,59229.0,59273.5,59169.5,59169.5,4797711.612,2021-11-17 15:25:00
18335358,BTCUSDT,5,5,1637145000,1637145000,230.844,59169.5,59170.0,58816.0,58817.5,13610879.175,2021-11-17 15:30:00
